Region/Country/Area,,Year,Series,Value,Footnotes
372,Ireland,1995,GDP in constant 2010 prices (millions of US dollars),"101,003",
372,Ireland,2005,GDP in constant 2010 prices (millions of US dollars),"205,341",
372,Ireland,2010,GDP in constant 2010 prices (millions of US dollars),"209,373",
372,Ireland,2015,GDP in constant 2010 prices (millions of US dollars),"291,463",
372,Ireland,2018,GDP in constant 2010 prices (millions of US dollars),"353,262",
372,Ireland,2019,GDP in constant 2010 prices (millions of US dollars),"370,632",
372,Ireland,2020,GDP in constant 2010 prices (millions of US dollars),"392,377",
372,Ireland,1995,GDP real rates of growth (percent),9.6,
372,Ireland,2005,GDP real rates of growth (percent),5.7,
372,Ireland,2010,GDP real rates of growth (percent),1.8,
372,Ireland,2015,GDP real rates of growth (percent),25.2,
372,Ireland,2018,GDP real rates of growth (percent),9,
372,Ireland,2019,GDP real rates of growth (percent),4.9,
372,Ireland,2020,GDP real rates of growth (percent),5.9,
376,Israel,1995,GDP in current prices (millions of US dollars),"100,605",
376,Israel,2005,GDP in current prices (millions of US dollars),"142,657",
376,Israel,2010,GDP in current prices (millions of US dollars),"234,655",
376,Israel,2015,GDP in current prices (millions of US dollars),"300,078",
376,Israel,2018,GDP in current prices (millions of US dollars),"373,641",
376,Israel,2019,GDP in current prices (millions of US dollars),"397,935",
376,Israel,2020,GDP in current prices (millions of US dollars),"407,101",
376,Israel,1995,GDP per capita (US dollars),"19,085",
376,Israel,2005,GDP per capita (US dollars),"21,848",
376,Israel,2010,GDP per capita (US dollars),"31,941",
376,Israel,2015,GDP per capita (US dollars),"37,611",
376,Israel,2018,GDP per capita (US dollars),"44,579",
376,Israel,2019,GDP per capita (US dollars),"46,709",
376,Israel,2020,GDP per capita (US dollars),"47,034",
376,Israel,1995,GDP in constant 2010 prices (millions of US dollars),"139,625",
376,Israel,2005,GDP in constant 2010 prices (millions of US dollars),"199,653",
376,Israel,2010,GDP in constant 2010 prices (millions of US dollars),"247,803",
376,Israel,2015,GDP in constant 2010 prices (millions of US dollars),"300,078",
376,Israel,2018,GDP in constant 2010 prices (millions of US dollars),"340,224",
376,Israel,2019,GDP in constant 2010 prices (millions of US dollars),"353,063",
376,Israel,2020,GDP in constant 2010 prices (millions of US dollars),"345,460",
376,Israel,1995,GDP real rates of growth (percent),5.6,
376,Israel,2005,GDP real rates of growth (percent),4.2,
376,Israel,2010,GDP real rates of growth (percent),5.7,
376,Israel,2015,GDP real rates of growth (percent),2.3,
376,Israel,2018,GDP real rates of growth (percent),4,
376,Israel,2019,GDP real rates of growth (percent),3.8,
376,Israel,2020,GDP real rates of growth (percent),-2.2,
380,Italy,1995,GDP in current prices (millions of US dollars),"1,174,699",
380,Italy,2005,GDP in current prices (millions of US dollars),"1,857,478",
380,Italy,2010,GDP in current prices (millions of US dollars),"2,134,018",
380,Italy,2015,GDP in current prices (millions of US dollars),"1,835,899",
380,Italy,2018,GDP in current prices (millions of US dollars),"2,091,932",
380,Italy,2019,GDP in current prices (millions of US dollars),"2,009,384",
380,Italy,2020,GDP in current prices (millions of US dollars),"1,888,709",
380,Italy,1995,GDP per capita (US dollars),"20,546",
380,Italy,2005,GDP per capita (US dollars),"31,871",
380,Italy,2010,GDP per capita (US dollars),"35,972",
380,Italy,2015,GDP per capita (US dollars),"30,306",
380,Italy,2018,GDP per capita (US dollars),"34,505",
380,Italy,2019,GDP per capita (US dollars),"33,185",
380,Italy,2020,GDP per capita (US dollars),"31,238",
380,Italy,1995,GDP in constant 2010 prices (millions of US dollars),"1,662,885",
380,Italy,2005,GDP in constant 2010 prices (millions of US dollars),"1,927,161",
380,Italy,2010,GDP in constant 2010 prices (millions of US dollars),"1,899,562",
380,Italy,2015,GDP in constant 2010 prices (millions of US dollars),"1,835,899",
380,Italy,2018,GDP in constant 2010 prices (millions of US dollars),"1,908,166",
380,Italy,2019,GDP in constant 2010 prices (millions of US dollars),"1,915,995",
380,Italy,2020,GDP in constant 2010 prices (millions of US dollars),"1,744,732",
380,Italy,1995,GDP real rates of growth (percent),2.9,
380,Italy,2005,GDP real rates of growth (percent),0.8,
380,Italy,2010,GDP real rates of growth (percent),1.7,
380,Italy,2015,GDP real rates of growth (percent),0.8,
380,Italy,2018,GDP real rates of growth (percent),0.9,
380,Italy,2019,GDP real rates of growth (percent),0.4,
380,Italy,2020,GDP real rates of growth (percent),-8.9,
388,Jamaica,1995,GDP in current prices (millions of US dollars),"6,578",
388,Jamaica,2005,GDP in current prices (millions of US dollars),"11,244",
388,Jamaica,2010,GDP in current prices (millions of US dollars),"13,221",
388,Jamaica,2015,GDP in current prices (millions of US dollars),"14,198",
388,Jamaica,2018,GDP in current prices (millions of US dollars),"15,731",
388,Jamaica,2019,GDP in current prices (millions of US dollars),"15,831",
388,Jamaica,2020,GDP in current prices (millions of US dollars),"13,812",
388,Jamaica,1995,GDP per capita (US dollars),"2,596",
388,Jamaica,2005,GDP per capita (US dollars),"4,104",
388,Jamaica,2010,GDP per capita (US dollars),"4,704",
388,Jamaica,2015,GDP per capita (US dollars),"4,911",
388,Jamaica,2018,GDP per capita (US dollars),"5,360",
388,Jamaica,2019,GDP per capita (US dollars),"5,369",
388,Jamaica,2020,GDP per capita (US dollars),"4,665",
388,Jamaica,1995,GDP in constant 2010 prices (millions of US dollars),"13,067",
388,Jamaica,2005,GDP in constant 2010 prices (millions of US dollars),"14,086",
388,Jamaica,2010,GDP in constant 2010 prices (millions of US dollars),"13,748",
388,Jamaica,2015,GDP in constant 2010 prices (millions of US dollars),"14,198",
388,Jamaica,2018,GDP in constant 2010 prices (millions of US dollars),"14,811",
388,Jamaica,2019,GDP in constant 2010 prices (millions of US dollars),"14,943",
388,Jamaica,2020,GDP in constant 2010 prices (millions of US dollars),"13,419",
388,Jamaica,1995,GDP real rates of growth (percent),1,
388,Jamaica,2005,GDP real rates of growth (percent),0.9,
388,Jamaica,2010,GDP real rates of growth (percent),-1.5,
388,Jamaica,2015,GDP real rates of growth (percent),0.9,
388,Jamaica,2018,GDP real rates of growth (percent),1.9,
388,Jamaica,2019,GDP real rates of growth (percent),0.9,
388,Jamaica,2020,GDP real rates of growth (percent),-10.2,
392,Japan,1995,GDP in current prices (millions of US dollars),"5,545,565",
392,Japan,2005,GDP in current prices (millions of US dollars),"4,831,467",
392,Japan,2010,GDP in current prices (millions of US dollars),"5,759,072",
392,Japan,2015,GDP in current prices (millions of US dollars),"4,444,931",
392,Japan,2018,GDP in current prices (millions of US dollars),"5,036,892",
392,Japan,2019,GDP in current prices (millions of US dollars),"5,148,782",
392,Japan,2020,GDP in current prices (millions of US dollars),"5,057,759",
392,Japan,1995,GDP per capita (US dollars),"43,885",
392,Japan,2005,GDP per capita (US dollars),"37,650",
392,Japan,2010,GDP per capita (US dollars),"44,803",
392,Japan,2015,GDP per capita (US dollars),"34,730",
392,Japan,2018,GDP per capita (US dollars),"39,598",
392,Japan,2019,GDP per capita (US dollars),"40,586",
392,Japan,2020,GDP per capita (US dollars),"39,990",
392,Japan,1995,GDP in constant 2010 prices (millions of US dollars),"3,785,636",
392,Japan,2005,GDP in constant 2010 prices (millions of US dollars),"4,229,101",
392,Japan,2010,GDP in constant 2010 prices (millions of US dollars),"4,218,908",
392,Japan,2015,GDP in constant 2010 prices (millions of US dollars),"4,444,931",
392,Japan,2018,GDP in constant 2010 prices (millions of US dollars),"4,578,914",
392,Japan,2019,GDP in constant 2010 prices (millions of US dollars),"4,591,291",
392,Japan,2020,GDP in constant 2010 prices (millions of US dollars),"4,380,757",
392,Japan,1995,GDP real rates of growth (percent),2.6,
392,Japan,2005,GDP real rates of growth (percent),1.8,
392,Japan,2010,GDP real rates of growth (percent),4.1,
392,Japan,2015,GDP real rates of growth (percent),1.6,
392,Japan,2018,GDP real rates of growth (percent),0.6,
392,Japan,2019,GDP real rates of growth (percent),0.3,
392,Japan,2020,GDP real rates of growth (percent),-4.6,
400,Jordan,1995,GDP in current prices (millions of US dollars),"6,942",
400,Jordan,2005,GDP in current prices (millions of US dollars),"12,982",
400,Jordan,2010,GDP in current prices (millions of US dollars),"27,134",
400,Jordan,2015,GDP in current prices (millions of US dollars),"38,587",
400,Jordan,2018,GDP in current prices (millions of US dollars),"42,932",
400,Jordan,2019,GDP in current prices (millions of US dollars),"44,503",
400,Jordan,2020,GDP in current prices (millions of US dollars),"43,697",
400,Jordan,1995,GDP per capita (US dollars),"1,513",
400,Jordan,2005,GDP per capita (US dollars),"2,252",
400,Jordan,2010,GDP per capita (US dollars),"3,737",
400,Jordan,2015,GDP per capita (US dollars),"4,164",
400,Jordan,2018,GDP per capita (US dollars),"4,308",
400,Jordan,2019,GDP per capita (US dollars),"4,405",
400,Jordan,2020,GDP per capita (US dollars),"4,283",
400,Jordan,1995,GDP in constant 2010 prices (millions of US dollars),"15,697",
400,Jordan,2005,GDP in constant 2010 prices (millions of US dollars),"25,033",
400,Jordan,2010,GDP in constant 2010 prices (millions of US dollars),"33,724",
400,Jordan,2015,GDP in constant 2010 prices (millions of US dollars),"38,587",
400,Jordan,2018,GDP in constant 2010 prices (millions of US dollars),"40,955",
400,Jordan,2019,GDP in constant 2010 prices (millions of US dollars),"41,755",
400,Jordan,2020,GDP in constant 2010 prices (millions of US dollars),"41,108",
400,Jordan,1995,GDP real rates of growth (percent),6.2,
400,Jordan,2005,GDP real rates of growth (percent),8.1,
400,Jordan,2010,GDP real rates of growth (percent),2.3,
400,Jordan,2015,GDP real rates of growth (percent),2.5,
400,Jordan,2018,GDP real rates of growth (percent),1.9,
400,Jordan,2019,GDP real rates of growth (percent),2,
400,Jordan,2020,GDP real rates of growth (percent),-1.6,
398,Kazakhstan,1995,GDP in current prices (millions of US dollars),"20,554",
398,Kazakhstan,2005,GDP in current prices (millions of US dollars),"57,124",
398,Kazakhstan,2010,GDP in current prices (millions of US dollars),"148,047",
398,Kazakhstan,2015,GDP in current prices (millions of US dollars),"184,388",
398,Kazakhstan,2018,GDP in current prices (millions of US dollars),"179,340",
398,Kazakhstan,2019,GDP in current prices (millions of US dollars),"181,667",
398,Kazakhstan,2020,GDP in current prices (millions of US dollars),"171,082",
398,Kazakhstan,1995,GDP per capita (US dollars),"1,298",
398,Kazakhstan,2005,GDP per capita (US dollars),"3,709",
398,Kazakhstan,2010,GDP per capita (US dollars),"9,109",
398,Kazakhstan,2015,GDP per capita (US dollars),"10,493",
398,Kazakhstan,2018,GDP per capita (US dollars),"9,790",
398,Kazakhstan,2019,GDP per capita (US dollars),"9,793",
398,Kazakhstan,2020,GDP per capita (US dollars),"9,111",
398,Kazakhstan,1995,GDP in constant 2010 prices (millions of US dollars),"58,532",
398,Kazakhstan,2005,GDP in constant 2010 prices (millions of US dollars),"108,382",
398,Kazakhstan,2010,GDP in constant 2010 prices (millions of US dollars),"146,559",
398,Kazakhstan,2015,GDP in constant 2010 prices (millions of US dollars),"184,388",
398,Kazakhstan,2018,GDP in constant 2010 prices (millions of US dollars),"202,016",
398,Kazakhstan,2019,GDP in constant 2010 prices (millions of US dollars),"211,107",
398,Kazakhstan,2020,GDP in constant 2010 prices (millions of US dollars),"205,829",
398,Kazakhstan,1995,GDP real rates of growth (percent),-8.2,
398,Kazakhstan,2005,GDP real rates of growth (percent),9.7,
398,Kazakhstan,2010,GDP real rates of growth (percent),7.3,
398,Kazakhstan,2015,GDP real rates of growth (percent),1.2,
398,Kazakhstan,2018,GDP real rates of growth (percent),4.1,
398,Kazakhstan,2019,GDP real rates of growth (percent),4.5,
398,Kazakhstan,2020,GDP real rates of growth (percent),-2.5,
404,Kenya,1995,GDP in current prices (millions of US dollars),"14,710",
404,Kenya,2005,GDP in current prices (millions of US dollars),"23,559",
404,Kenya,2010,GDP in current prices (millions of US dollars),"43,820",
404,Kenya,2015,GDP in current prices (millions of US dollars),"70,120",
404,Kenya,2018,GDP in current prices (millions of US dollars),"92,203",
404,Kenya,2019,GDP in current prices (millions of US dollars),"100,554",
404,Kenya,2020,GDP in current prices (millions of US dollars),"101,014",
404,Kenya,1995,GDP per capita (US dollars),530,
404,Kenya,2005,GDP per capita (US dollars),643,
404,Kenya,2010,GDP per capita (US dollars),"1,043",
404,Kenya,2015,GDP per capita (US dollars),"1,465",
404,Kenya,2018,GDP per capita (US dollars),"1,794",
404,Kenya,2019,GDP per capita (US dollars),"1,913",
404,Kenya,2020,GDP per capita (US dollars),"1,879",
404,Kenya,1995,GDP in constant 2010 prices (millions of US dollars),"31,528",
404,Kenya,2005,GDP in constant 2010 prices (millions of US dollars),"42,024",
404,Kenya,2010,GDP in constant 2010 prices (millions of US dollars),"53,589",
404,Kenya,2015,GDP in constant 2010 prices (millions of US dollars),"70,120",
404,Kenya,2018,GDP in constant 2010 prices (millions of US dollars),"80,134",
404,Kenya,2019,GDP in constant 2010 prices (millions of US dollars),"84,125",
404,Kenya,2020,GDP in constant 2010 prices (millions of US dollars),"83,859",
404,Kenya,1995,GDP real rates of growth (percent),4.4,
404,Kenya,2005,GDP real rates of growth (percent),5.9,
404,Kenya,2010,GDP real rates of growth (percent),8.4,
404,Kenya,2015,GDP real rates of growth (percent),5.7,
404,Kenya,2018,GDP real rates of growth (percent),5.6,
404,Kenya,2019,GDP real rates of growth (percent),5,
404,Kenya,2020,GDP real rates of growth (percent),-0.3,
296,Kiribati,1995,GDP in current prices (millions of US dollars),70,
296,Kiribati,2005,GDP in current prices (millions of US dollars),112,
296,Kiribati,2010,GDP in current prices (millions of US dollars),155,
296,Kiribati,2015,GDP in current prices (millions of US dollars),170,
296,Kiribati,2018,GDP in current prices (millions of US dollars),196,
