Region/Country/Area,,Year,Series,Value,Footnotes
404,Kenya,2018,"Percentage of male and female intentional homicide victims, Female",1.7,
404,Kenya,2018,"Assault rate per 100,000 population",34.1,
404,Kenya,2018,"Kidnapping at the national level, rate per 100,000",0,
404,Kenya,2018,"Robbery at the national level, rate per 100,000 population",5.7,
404,Kenya,2018,"Total Sexual Violence at the national level, rate per 100,000",14.1,
404,Kenya,2020,"Intentional homicide rates per 100,000",3.5,
404,Kenya,2020,"Percentage of male and female intentional homicide victims, Male",5.3,
404,Kenya,2020,"Percentage of male and female intentional homicide victims, Female",1.7,
404,Kenya,2020,"Assault rate per 100,000 population",35.9,
404,Kenya,2020,"Kidnapping at the national level, rate per 100,000",0,
404,Kenya,2020,"Theft at the national level, rate per 100,000 population",16.2,
404,Kenya,2020,"Total Sexual Violence at the national level, rate per 100,000",17,
296,Kiribati,2001,"Intentional homicide rates per 100,000",4.7,
296,Kiribati,2010,"Intentional homicide rates per 100,000",3.9,
296,Kiribati,2012,"Intentional homicide rates per 100,000",7.5,
414,Kuwait,2005,"Intentional homicide rates per 100,000",1.8,
414,Kuwait,2005,"Percentage of male and female intentional homicide victims, Male",1.9,
414,Kuwait,2005,"Percentage of male and female intentional homicide victims, Female",1.7,
414,Kuwait,2005,"Assault rate per 100,000 population",26.2,
414,Kuwait,2005,"Kidnapping at the national level, rate per 100,000",12.3,
414,Kuwait,2005,"Theft at the national level, rate per 100,000 population",431.2,
414,Kuwait,2005,"Robbery at the national level, rate per 100,000 population",19,
414,Kuwait,2005,"Total Sexual Violence at the national level, rate per 100,000",16.4,
414,Kuwait,2009,"Intentional homicide rates per 100,000",1.7,
414,Kuwait,2009,"Percentage of male and female intentional homicide victims, Male",2.3,
414,Kuwait,2009,"Percentage of male and female intentional homicide victims, Female",1,
414,Kuwait,2009,"Assault rate per 100,000 population",24.3,
414,Kuwait,2009,"Kidnapping at the national level, rate per 100,000",12.7,
414,Kuwait,2009,"Theft at the national level, rate per 100,000 population",288.2,
414,Kuwait,2009,"Robbery at the national level, rate per 100,000 population",23.3,
414,Kuwait,2009,"Total Sexual Violence at the national level, rate per 100,000",18,
414,Kuwait,2010,"Intentional homicide rates per 100,000",2,
414,Kuwait,2010,"Percentage of male and female intentional homicide victims, Male",2.7,
414,Kuwait,2010,"Percentage of male and female intentional homicide victims, Female",1,
414,Kuwait,2012,"Intentional homicide rates per 100,000",1.8,
414,Kuwait,2012,"Percentage of male and female intentional homicide victims, Male",2.6,
414,Kuwait,2012,"Percentage of male and female intentional homicide victims, Female",0.7,
417,Kyrgyzstan,2005,"Intentional homicide rates per 100,000",9.7,
417,Kyrgyzstan,2005,"Percentage of male and female intentional homicide victims, Male",15.3,
417,Kyrgyzstan,2005,"Percentage of male and female intentional homicide victims, Female",4.1,
417,Kyrgyzstan,2005,"Assault rate per 100,000 population",5.2,
417,Kyrgyzstan,2005,"Kidnapping at the national level, rate per 100,000",0.5,
417,Kyrgyzstan,2005,"Theft at the national level, rate per 100,000 population",243,
417,Kyrgyzstan,2005,"Robbery at the national level, rate per 100,000 population",53.6,
417,Kyrgyzstan,2009,"Intentional homicide rates per 100,000",7.9,
417,Kyrgyzstan,2009,"Percentage of male and female intentional homicide victims, Male",10.9,
417,Kyrgyzstan,2009,"Percentage of male and female intentional homicide victims, Female",4.9,
417,Kyrgyzstan,2009,"Assault rate per 100,000 population",6.7,
417,Kyrgyzstan,2009,"Kidnapping at the national level, rate per 100,000",0.1,
417,Kyrgyzstan,2009,"Theft at the national level, rate per 100,000 population",205,
417,Kyrgyzstan,2009,"Robbery at the national level, rate per 100,000 population",44,
417,Kyrgyzstan,2010,"Intentional homicide rates per 100,000",16.8,
417,Kyrgyzstan,2010,"Assault rate per 100,000 population",9.9,
417,Kyrgyzstan,2010,"Kidnapping at the national level, rate per 100,000",1.5,
417,Kyrgyzstan,2010,"Theft at the national level, rate per 100,000 population",182.3,
417,Kyrgyzstan,2010,"Robbery at the national level, rate per 100,000 population",51.6,
417,Kyrgyzstan,2015,"Intentional homicide rates per 100,000",5.1,
417,Kyrgyzstan,2015,"Assault rate per 100,000 population",6,
417,Kyrgyzstan,2015,"Kidnapping at the national level, rate per 100,000",0.9,
417,Kyrgyzstan,2015,"Theft at the national level, rate per 100,000 population",166,
417,Kyrgyzstan,2015,"Robbery at the national level, rate per 100,000 population",19.7,
417,Kyrgyzstan,2018,"Intentional homicide rates per 100,000",2.9,
417,Kyrgyzstan,2018,"Percentage of male and female intentional homicide victims, Male",5,
417,Kyrgyzstan,2018,"Percentage of male and female intentional homicide victims, Female",0.9,
417,Kyrgyzstan,2018,"Assault rate per 100,000 population",0.9,
417,Kyrgyzstan,2018,"Kidnapping at the national level, rate per 100,000",0.3,
417,Kyrgyzstan,2018,"Theft at the national level, rate per 100,000 population",194.3,
417,Kyrgyzstan,2018,"Robbery at the national level, rate per 100,000 population",10.4,
417,Kyrgyzstan,2020,"Intentional homicide rates per 100,000",1.7,
417,Kyrgyzstan,2020,"Percentage of male and female intentional homicide victims, Male",3,
417,Kyrgyzstan,2020,"Percentage of male and female intentional homicide victims, Female",0.5,
417,Kyrgyzstan,2020,"Assault rate per 100,000 population",0.5,
417,Kyrgyzstan,2020,"Theft at the national level, rate per 100,000 population",240.3,
428,Latvia,2002,"Intentional homicide rates per 100,000",9.2,
428,Latvia,2005,"Assault rate per 100,000 population",48.8,
428,Latvia,2005,"Kidnapping at the national level, rate per 100,000",0.3,
428,Latvia,2005,"Theft at the national level, rate per 100,000 population","1,078.50",
428,Latvia,2005,"Robbery at the national level, rate per 100,000 population",96,
428,Latvia,2005,"Total Sexual Violence at the national level, rate per 100,000",32,
428,Latvia,2010,"Assault rate per 100,000 population",57.9,
428,Latvia,2010,"Kidnapping at the national level, rate per 100,000",0.4,
428,Latvia,2010,"Theft at the national level, rate per 100,000 population","1,211.00",
428,Latvia,2010,"Robbery at the national level, rate per 100,000 population",50.6,
428,Latvia,2010,"Total Sexual Violence at the national level, rate per 100,000",10.9,
428,Latvia,2015,"Intentional homicide rates per 100,000",3.4,
428,Latvia,2015,"Percentage of male and female intentional homicide victims, Male",4.1,
428,Latvia,2015,"Percentage of male and female intentional homicide victims, Female",2.7,
428,Latvia,2015,"Assault rate per 100,000 population",26.7,
428,Latvia,2015,"Kidnapping at the national level, rate per 100,000",0.9,
428,Latvia,2015,"Theft at the national level, rate per 100,000 population",970.5,
428,Latvia,2015,"Robbery at the national level, rate per 100,000 population",39,
428,Latvia,2015,"Total Sexual Violence at the national level, rate per 100,000",23.3,
428,Latvia,2018,"Intentional homicide rates per 100,000",4.4,
428,Latvia,2018,"Percentage of male and female intentional homicide victims, Male",4.6,
428,Latvia,2018,"Percentage of male and female intentional homicide victims, Female",4.1,
428,Latvia,2018,"Assault rate per 100,000 population",33.5,
428,Latvia,2018,"Kidnapping at the national level, rate per 100,000",0.5,
428,Latvia,2018,"Theft at the national level, rate per 100,000 population",728.4,
428,Latvia,2018,"Robbery at the national level, rate per 100,000 population",27.7,
428,Latvia,2018,"Total Sexual Violence at the national level, rate per 100,000",15.3,
428,Latvia,2020,"Intentional homicide rates per 100,000",3.7,
428,Latvia,2020,"Percentage of male and female intentional homicide victims, Male",3.2,
428,Latvia,2020,"Percentage of male and female intentional homicide victims, Female",4.1,
428,Latvia,2020,"Assault rate per 100,000 population",31.6,
428,Latvia,2020,"Kidnapping at the national level, rate per 100,000",0.6,
428,Latvia,2020,"Theft at the national level, rate per 100,000 population",678.6,
428,Latvia,2020,"Total Sexual Violence at the national level, rate per 100,000",16.4,
422,Lebanon,2010,"Intentional homicide rates per 100,000",3.3,
422,Lebanon,2010,"Assault rate per 100,000 population",191.7,
422,Lebanon,2010,"Kidnapping at the national level, rate per 100,000",11.3,
422,Lebanon,2010,"Theft at the national level, rate per 100,000 population",579.7,
422,Lebanon,2010,"Total Sexual Violence at the national level, rate per 100,000",4.2,
422,Lebanon,2015,"Intentional homicide rates per 100,000",3.5,
422,Lebanon,2015,"Assault rate per 100,000 population",118.9,
422,Lebanon,2015,"Kidnapping at the national level, rate per 100,000",15.4,
422,Lebanon,2015,"Theft at the national level, rate per 100,000 population",383.2,
422,Lebanon,2015,"Robbery at the national level, rate per 100,000 population",42.7,
422,Lebanon,2015,"Total Sexual Violence at the national level, rate per 100,000",3.2,
422,Lebanon,2016,"Intentional homicide rates per 100,000",3.5,
422,Lebanon,2016,"Assault rate per 100,000 population",111.6,
422,Lebanon,2016,"Total Sexual Violence at the national level, rate per 100,000",2.8,
422,Lebanon,2020,"Intentional homicide rates per 100,000",1.9,
422,Lebanon,2020,"Total Sexual Violence at the national level, rate per 100,000",0.6,
426,Lesotho,2009,"Assault rate per 100,000 population",368.4,
426,Lesotho,2009,"Kidnapping at the national level, rate per 100,000",3.1,
426,Lesotho,2009,"Theft at the national level, rate per 100,000 population",226,
426,Lesotho,2009,"Robbery at the national level, rate per 100,000 population",63.8,
426,Lesotho,2010,"Intentional homicide rates per 100,000",38.3,
426,Lesotho,2015,"Intentional homicide rates per 100,000",43.6,
430,Liberia,2010,"Intentional homicide rates per 100,000",3.3,
430,Liberia,2012,"Intentional homicide rates per 100,000",3.3,
438,Liechtenstein,2004,"Intentional homicide rates per 100,000",2.9,
438,Liechtenstein,2004,"Assault rate per 100,000 population",203.2,
438,Liechtenstein,2004,"Theft at the national level, rate per 100,000 population",415.2,
438,Liechtenstein,2004,"Robbery at the national level, rate per 100,000 population",5.8,
438,Liechtenstein,2004,"Total Sexual Violence at the national level, rate per 100,000",20.3,
438,Liechtenstein,2005,"Assault rate per 100,000 population",204.5,
438,Liechtenstein,2005,"Kidnapping at the national level, rate per 100,000",0,
438,Liechtenstein,2005,"Theft at the national level, rate per 100,000 population",504.1,
438,Liechtenstein,2005,"Robbery at the national level, rate per 100,000 population",2.9,
438,Liechtenstein,2005,"Total Sexual Violence at the national level, rate per 100,000",51.8,
438,Liechtenstein,2010,"Intentional homicide rates per 100,000",2.8,
438,Liechtenstein,2010,"Assault rate per 100,000 population",213.9,
438,Liechtenstein,2010,"Kidnapping at the national level, rate per 100,000",0,
438,Liechtenstein,2010,"Theft at the national level, rate per 100,000 population",483.4,
438,Liechtenstein,2010,"Robbery at the national level, rate per 100,000 population",5.6,
438,Liechtenstein,2010,"Total Sexual Violence at the national level, rate per 100,000",16.7,
438,Liechtenstein,2015,"Intentional homicide rates per 100,000",0,
438,Liechtenstein,2015,"Assault rate per 100,000 population",216.2,
438,Liechtenstein,2015,"Kidnapping at the national level, rate per 100,000",0,
438,Liechtenstein,2015,"Theft at the national level, rate per 100,000 population",515.1,
438,Liechtenstein,2015,"Robbery at the national level, rate per 100,000 population",8,
438,Liechtenstein,2015,"Total Sexual Violence at the national level, rate per 100,000",24,
438,Liechtenstein,2019,"Intentional homicide rates per 100,000",2.6,
438,Liechtenstein,2019,"Assault rate per 100,000 population",199.9,
438,Liechtenstein,2019,"Kidnapping at the national level, rate per 100,000",0,
438,Liechtenstein,2019,"Theft at the national level, rate per 100,000 population",468.2,
438,Liechtenstein,2019,"Robbery at the national level, rate per 100,000 population",5.3,
